DATAHORA;ORDEM;LINHA;LATITUDE;LONGITUDE;VELOCIDADE
03-17-2019 16:50:49;A29001;476.0;-22.89872;-43.277771;21.0
03-17-2019 16:50:49;A29055;461.0;-22.907789;-43.210281;0.0
03-17-2019 16:50:49;A41378;584.0;-22.939699;-43.20005;0.0
03-17-2019 16:50:49;A48149;539.0;-22.984764;-43.216991;35.56
03-17-2019 16:50:49;A71584;106.0;-22.952478;-43.175907;21.3
03-17-2019 16:50:49;A72122;105.0;-22.966381;-43.219292;23.52
03-17-2019 16:50:49;A72132;422.0;-22.917253;-43.259953;0.37
03-17-2019 16:50:49;A72163;7.0;-22.911079;-43.186897;20.74
03-17-2019 16:50:49;C12022;;-22.84944;-43.767281;0.0
03-17-2019 16:50:49;C13038;878.0;-22.97731;-43.334351;11.0
03-17-2019 16:50:49;C13053;746.0;-22.88133;-43.412601;45.0
03-17-2019 16:50:49;C13072;746.0;-22.880541;-43.35807;0.0
03-17-2019 16:50:49;C13074;338.0;-22.927799;-43.358688;40.0
03-17-2019 16:50:49;C13113;878.0;-22.88077;-43.358551;0.0
03-17-2019 16:50:49;C27015;940.0;-22.833151;-43.3022;32.0
03-17-2019 16:50:49;C30020;600.0;-22.9156;-43.27116;45.0
03-17-2019 16:50:49;C30135;550.0;-22.951099;-43.348808;0.0
03-17-2019 16:50:49;C30172;746.0;-22.881001;-43.358158;0.0
03-17-2019 16:50:49;C30177;;-22.880819;-43.35857;0.0
03-17-2019 16:50:49;C30205;;-22.951651;-43.348228;0.0
03-17-2019 16:50:49;C30251;954.0;-22.98945;-43.435822;37.0
03-17-2019 16:50:49;C30288;900.0;-23.00486;-43.319248;0.0
03-17-2019 16:50:49;C30304;557.0;-22.9795;-43.333328;0.0
03-17-2019 16:50:49;C30322;557.0;-23.010611;-43.296951;28.0
03-17-2019 16:50:49;C30343;565.0;-22.993361;-43.25359;0.0
03-17-2019 16:50:49;C41130;110.0;-22.913679;-43.18824;0.0
03-17-2019 16:50:49;C41392;SP553;-22.87418;-43.24155;0.0
03-17-2019 16:50:49;C47521;636.0;-22.880939;-43.35844;0.0
03-17-2019 16:50:49;C47597;862.0;-22.99943;-43.358021;0.0
03-17-2019 16:50:49;C47622;552.0;-23.001789;-43.365841;0.0
03-17-2019 16:50:49;C47773;861.0;-22.956579;-43.39389;0.0
03-17-2019 16:50:49;C47869;601.0;-22.917669;-43.393002;29.0
03-17-2019 16:50:49;C47962;;-22.952629;-43.34845;0.0
03-17-2019 16:50:49;C50149;954.0;-22.960264;-43.395424;0.0
03-17-2019 16:50:49;C51603;;-22.87636;-43.368111;0.0
03-17-2019 16:50:49;C51616;;-22.87751;-43.368999;0.0
03-17-2019 16:50:49;D13122;383.0;-22.87676;-43.419731;0.0
03-17-2019 16:50:49;D13173;737.0;-22.884041;-43.55278;0.0
03-17-2019 16:50:49;D13199;;-22.875799;-43.419392;0.0
03-17-2019 16:50:49;D17041;825.0;-22.911591;-43.666691;32.0
03-17-2019 16:50:49;D86098;866.0;-22.971781;-43.588871;59.0
03-17-2019 16:50:49;D86122;835.0;-22.9559;-43.577129;10.0
03-17-2019 16:50:49;D86175;872.0;-22.950649;-43.68158;22.0
03-17-2019 16:50:49;D86265;867.0;-23.003611;-43.540089;41.0
03-17-2019 16:50:49;D86279;838.0;-22.90699;-43.564201;15.0
03-17-2019 16:50:49;D86299;SV853;-22.856279;-43.493252;0.0
03-17-2019 16:50:49;D86324;802.0;-22.894369;-43.536018;38.0
03-17-2019 16:50:49;D86362;851.0;-22.906691;-43.564171;20.0
03-17-2019 16:50:49;D86366;855.0;-22.96162;-43.61047;16.0
03-17-2019 16:50:49;D86689;2803.0;-22.9541;-43.577202;67.0
03-17-2019 16:50:49;D86737;2803.0;-23.01123;-43.300598;60.0
03-17-2019 16:50:50;A29088;548.0;-22.950029;-43.181881;16.0
03-17-2019 16:50:50;A29143;;-22.88978;-43.217869;28.0
03-17-2019 16:50:50;A29165;SV474;-22.896601;-43.212791;49.0
03-17-2019 16:50:50;A41019;582.0;-22.98402;-43.208511;33.0
03-17-2019 16:50:50;A41267;110.0;-22.98498;-43.22065;19.0
03-17-2019 16:50:50;A41442;434.0;-22.634649;-43.263409;57.0
03-17-2019 16:50:50;A48003;415.0;-22.969257;-43.184746;0.0
03-17-2019 16:50:50;A50190;435.0;-22.968466;-43.185276;7.96
03-17-2019 16:50:50;A63535;;-22.867661;-43.25861;0.0
03-17-2019 16:50:50;A71587;100.0;-22.904413;-43.191582;0.0
03-17-2019 16:50:50;A72082;507.0;-22.93544;-43.20187;12.78
03-17-2019 16:50:50;C13004;;-22.880699;-43.358269;0.0
03-17-2019 16:50:50;C13108;341.0;-22.918791;-43.36557;5.0
03-17-2019 16:50:50;C27028;775.0;-22.81119;-43.329979;0.0
03-17-2019 16:50:50;C27067;SV774;-22.80901;-43.326248;45.0
03-17-2019 16:50:50;C30021;810.0;-22.971809;-43.414009;0.0
03-17-2019 16:50:50;C30037;954.0;-22.9238;-43.37455;0.0
03-17-2019 16:50:50;C30077;954.0;-23.01753;-43.477581;0.0
03-17-2019 16:50:50;C30090;882.0;-22.87995;-43.357182;0.0
03-17-2019 16:50:50;C30091;343.0;-22.905661;-43.193562;12.0
03-17-2019 16:50:50;C30094;;-22.99366;-43.25425;0.0
03-17-2019 16:50:50;C30162;LECD23;-22.92865;-43.318829;10.0
03-17-2019 16:50:50;C30351;565.0;-22.999769;-43.347092;34.0
03-17-2019 16:50:50;C30358;882.0;-22.97574;-43.36451;54.0
03-17-2019 16:50:50;C42535;607.0;-22.880011;-43.33252;44.0
03-17-2019 16:50:50;C44680;551.0;-23.00242;-43.367008;49.0
03-17-2019 16:50:50;C47500;315.0;-22.904499;-43.190048;0.0
03-17-2019 16:50:50;C47522;636.0;-22.879101;-43.357059;0.0
03-17-2019 16:50:50;C47744;353.0;-22.880039;-43.357189;0.0
03-17-2019 16:50:50;C47745;863.0;-22.978451;-43.333679;0.0
03-17-2019 16:50:50;C47758;939.0;-22.91563;-43.360981;0.0
03-17-2019 16:50:50;C47817;693.0;-22.87966;-43.357208;0.0
03-17-2019 16:50:50;C47830;692.0;-22.952379;-43.350719;0.0
03-17-2019 16:50:50;C47885;610.0;-22.881001;-43.358101;0.0
03-17-2019 16:50:50;C47928;;-22.95241;-43.348042;0.0
03-17-2019 16:50:50;C50053;810.0;-22.929255;-43.373611;29.63
03-17-2019 16:50:50;C51543;371.0;-22.88677;-43.287529;13.0
03-17-2019 16:50:50;C51588;371.0;-22.90472;-43.188919;38.0
03-17-2019 16:50:50;D13097;794.0;-22.87962;-43.35833;0.0
03-17-2019 16:50:50;D13165;737.0;-22.882999;-43.552929;0.0
03-17-2019 16:50:50;D13196;;-22.883801;-43.55275;0.0
03-17-2019 16:50:50;D17030;893.0;-22.894739;-43.611141;16.0
03-17-2019 16:50:50;D17047;892.0;-22.92708;-43.678219;30.0
03-17-2019 16:50:50;D17053;SP841;-22.88414;-43.565472;20.0
03-17-2019 16:50:50;D17090;839.0;-22.902321;-43.561588;0.0
03-17-2019 16:50:50;D53541;858.0;-22.922371;-43.64748;45.0
03-17-2019 16:50:50;D86242;867.0;-22.89377;-43.532879;0.0
03-17-2019 16:50:50;D86384;884.0;-22.91506;-43.56324;45.0
03-17-2019 16:50:50;D86766;2338.0;-23.00069;-43.418011;0.0
03-17-2019 16:50:51;A29159;474.0;-22.89377;-43.25845;9.0
03-17-2019 16:50:51;A41078;100.0;-22.87554;-43.241798;0.0
03-17-2019 16:50:51;A41150;463.0;-22.95055;-43.19297;27.0
03-17-2019 16:50:51;A48011;415.0;-22.933258;-43.184731;51.3
03-17-2019 16:50:51;A50026;301.0;-23.015081;-43.304962;17.96
03-17-2019 16:50:51;A71531;133.0;-22.931696;-43.180435;22.78
03-17-2019 16:50:51;A72071;422.0;-22.933201;-43.184265;30.93
03-17-2019 16:50:51;A72139;105.0;-22.905077;-43.192631;0.93
03-17-2019 16:50:51;C13016;731.0;-22.868549;-43.42168;59.0
03-17-2019 16:50:51;C13042;744.0;-22.876051;-43.420368;0.0
03-17-2019 16:50:51;C13135;878.0;-22.98687;-43.329491;46.0
03-17-2019 16:50:51;C27054;SV774;-22.81539;-43.3097;26.0
03-17-2019 16:50:51;C27116;SV774;-22.83395;-43.327251;26.0
03-17-2019 16:50:51;C27165;SE940;-22.843479;-43.251282;0.0
03-17-2019 16:50:51;C27195;SV774;-22.87105;-43.335732;25.0
03-17-2019 16:50:51;C30014;565.0;-22.928801;-43.355289;25.0
03-17-2019 16:50:51;C30023;550.0;-22.957279;-43.336281;28.0
03-17-2019 16:50:51;C30095;550.0;-22.95068;-43.347912;0.0
03-17-2019 16:50:51;C30102;991.0;-22.880239;-43.358238;0.0
03-17-2019 16:50:51;C30193;565.0;-22.92746;-43.35973;26.0
03-17-2019 16:50:51;C30228;859.0;-22.91741;-43.354408;19.0
03-17-2019 16:50:51;C30330;565.0;-22.879789;-43.357121;0.0
03-17-2019 16:50:51;C47519;613.0;-22.973511;-43.37719;56.0
03-17-2019 16:50:51;C47699;;-22.95355;-43.350552;0.0
03-17-2019 16:50:51;C47708;880.0;-22.997931;-43.36475;54.0
03-17-2019 16:50:51;C47794;353.0;-22.88092;-43.35783;0.0
03-17-2019 16:50:51;C47815;692.0;-22.879141;-43.357029;0.0
03-17-2019 16:50:51;C47851;692.0;-22.88064;-43.356911;0.0
03-17-2019 16:50:51;C47883;348.0;-22.97641;-43.414181;0.0
03-17-2019 16:50:51;C50107;301.0;-22.901224;-43.208038;1.67
03-17-2019 16:50:51;C51536;371.0;-22.887711;-43.283329;0.0
03-17-2019 16:50:51;C82532;678.0;-22.901741;-43.274715;1.11
03-17-2019 16:50:51;D12155;;-22.87771;-43.629631;0.0
03-17-2019 16:50:51;D13087;;-22.878111;-43.360371;22.0
03-17-2019 16:50:51;D13157;803.0;-22.875481;-43.46114;50.0
03-17-2019 16:50:51;D13180;737.0;-22.871149;-43.41441;16.0
03-17-2019 16:50:51;D13193;745.0;-22.89187;-43.476212;13.0
03-17-2019 16:50:51;D13224;803.0;-22.875601;-43.46587;24.0
03-17-2019 16:50:51;D13339;878.0;-23.01103;-43.330379;9.0
03-17-2019 16:50:51;D13349;;-22.875959;-43.419441;0.0
03-17-2019 16:50:51;D13370;752.0;-22.842899;-43.373192;0.0
03-17-2019 16:50:51;D13505;737.0;-22.87418;-43.473011;28.0
03-17-2019 16:50:51;D17056;841.0;-22.91074;-43.597172;48.0
03-17-2019 16:50:51;D86156;802.0;-22.90181;-43.55566;0.0
03-17-2019 16:50:51;D86197;852.0;-22.943951;-43.57729;34.0
03-17-2019 16:50:51;D87321;821.0;-22.898809;-43.554901;11.0
03-17-2019 16:50:52;A27641;548.0;-23.00412;-43.277691;57.0
03-17-2019 16:50:52;A41293;315.0;-22.908461;-43.172321;48.0
03-17-2019 16:50:52;A41846;2018.0;-22.97588;-43.19241;10.0
03-17-2019 16:50:52;A48061;415.0;-22.982992;-43.191071;12.96
03-17-2019 16:50:52;A48178;415.0;-22.928249;-43.173584;34.26
03-17-2019 16:50:52;A63539;;-22.86779;-43.258759;0.0
03-17-2019 16:50:52;C30106;731.0;-22.864401;-43.474709;33.0
03-17-2019 16:50:52;C30112;756.0;-22.831989;-43.342999;0.0
03-17-2019 16:50:52;C30125;SV790;-22.88064;-43.357201;0.0
03-17-2019 16:50:52;C30263;550.0;-22.97908;-43.222618;0.0
03-17-2019 16:50:52;C30296;LECD23;-22.882071;-43.3307;24.0
03-17-2019 16:50:52;C30309;557.0;-22.96699;-43.18644;7.0
03-17-2019 16:50:52;C30372;877.0;-22.9615;-43.33503;27.0
03-17-2019 16:50:52;C47635;;-22.95219;-43.349861;0.0
03-17-2019 16:50:52;C47701;;-22.95351;-43.349899;0.0
03-17-2019 16:50:52;C47731;636.0;-22.92416;-43.238491;36.0
03-17-2019 16:50:52;C47753;862.0;-22.9519;-43.350201;0.0
03-17-2019 16:50:52;C47762;554.0;-23.015591;-43.46999;36.0
03-17-2019 16:50:52;C47826;692.0;-23.00165;-43.3661;0.0
03-17-2019 16:50:52;C47929;;-22.95286;-43.348461;0.0
03-17-2019 16:50:52;C50503;2330.0;-22.927874;-43.342587;59.45
03-17-2019 16:50:52;C51534;371.0;-22.901699;-43.347481;0.0
03-17-2019 16:50:52;C51576;;-22.87641;-43.368229;0.0
03-17-2019 16:50:52;C51654;;-22.877399;-43.368938;0.0
03-17-2019 16:50:52;D12156;;-22.877569;-43.62962;0.0
03-17-2019 16:50:52;D13022;383.0;-22.90855;-43.189129;0.0
03-17-2019 16:50:52;D13218;803.0;-22.93808;-43.372108;22.0
03-17-2019 16:50:52;D13265;803.0;-22.876511;-43.41959;0.0
03-17-2019 16:50:52;D13303;801.0;-22.880051;-43.35817;0.0
03-17-2019 16:50:52;D13305;794.0;-22.87649;-43.419899;0.0
03-17-2019 16:50:52;D13307;936.0;-22.883329;-43.552979;0.0
03-17-2019 16:50:52;D13366;394.0;-22.83284;-43.355961;59.0
03-17-2019 16:50:52;D13502;812.0;-22.875851;-43.419811;0.0
03-17-2019 16:50:52;D86126;867.0;-22.943239;-43.59272;37.0
03-17-2019 16:50:52;D86332;838.0;-22.94286;-43.592251;21.0
03-17-2019 16:50:52;D86775;2334.0;-22.98632;-43.217129;0.0
03-17-2019 16:50:52;D87775;2336.0;-22.902719;-43.568039;25.0
03-17-2019 16:50:53;A41020;460.0;-22.963739;-43.213772;0.0
03-17-2019 16:50:53;A41043;460.0;-22.9118;-43.209351;41.0
03-17-2019 16:50:53;A41281;108.0;-22.947559;-43.182491;16.0
03-17-2019 16:50:53;A41439;460.0;-22.979099;-43.231369;0.0
03-17-2019 16:50:53;A48092;415.0;-22.931274;-43.174385;5.93
03-17-2019 16:50:53;A48111;202.0;-22.910454;-43.27071;0.0
03-17-2019 16:50:53;A50017;302.0;-23.010473;-43.297413;0.19
03-17-2019 16:50:53;A63536;107.0;-22.95322;-43.168121;22.0
03-17-2019 16:50:53;C12031;2383.0;-23.01335;-43.539921;0.0
03-17-2019 16:50:53;C13061;746.0;-22.879629;-43.356998;0.0
03-17-2019 16:50:53;C30144;550.0;-22.999029;-43.270771;0.0
03-17-2019 16:50:53;C30285;550.0;-22.95067;-43.348351;0.0
03-17-2019 16:50:53;C30316;557.0;-22.97204;-43.18745;0.0
03-17-2019 16:50:53;C30374;;-22.941469;-43.341438;0.0
03-17-2019 16:50:53;C41081;309.0;-22.97131;-43.223412;12.0
03-17-2019 16:50:53;C42547;667.0;-22.896099;-43.30492;0.0
03-17-2019 16:50:53;C47491;306.0;-22.880699;-43.358459;0.0
03-17-2019 16:50:53;C47537;315.0;-23.020981;-43.482811;0.0
03-17-2019 16:50:53;C47576;862.0;-22.999359;-43.358002;0.0
03-17-2019 16:50:53;C47692;829.0;-22.940929;-43.34264;0.0
03-17-2019 16:50:53;C47695;348.0;-22.87261;-43.245399;50.0
03-17-2019 16:50:53;C47719;862.0;-22.953329;-43.35099;0.0
03-17-2019 16:50:53;C47728;636.0;-22.90843;-43.270031;0.0
03-17-2019 16:50:53;C47757;390.0;-22.952921;-43.350128;0.0
03-17-2019 16:50:53;C47783;861.0;-22.972839;-43.32988;10.0
03-17-2019 16:50:53;C50147;315.0;-22.929047;-43.253941;0.56
03-17-2019 16:50:53;C51516;;-22.87681;-43.368801;0.0
03-17-2019 16:50:53;D12106;2335.0;-23.013399;-43.539879;0.0
03-17-2019 16:50:53;D12123;2382.0;-23.01334;-43.539928;0.0
03-17-2019 16:50:53;D12162;;-22.877661;-43.629631;0.0
03-17-2019 16:50:53;D13123;803.0;-22.876431;-43.420071;0.0
03-17-2019 16:50:53;D13164;394.0;-22.876511;-43.419941;0.0
03-17-2019 16:50:53;D13219;;-22.876301;-43.419971;0.0
03-17-2019 16:50:53;D13255;878.0;-22.91526;-43.361031;0.0
03-17-2019 16:50:53;D17139;770.0;-22.85615;-43.492729;0.0
03-17-2019 16:50:53;D86055;SV866;-22.90139;-43.554531;0.0
03-17-2019 16:50:53;D86086;884.0;-22.895559;-43.533119;0.0
03-17-2019 16:50:53;D86186;864.0;-22.882629;-43.515049;58.0
03-17-2019 16:50:53;D86203;864.0;-22.8979;-43.54002;51.0
03-17-2019 16:50:53;D86250;918.0;-22.8769;-43.421711;2.0
03-17-2019 16:50:53;D86306;867.0;-23.039379;-43.558689;19.0
03-17-2019 16:50:53;D86326;864.0;-22.90172;-43.556;0.0
03-17-2019 16:50:53;D86378;867.0;-23.06673;-43.567909;0.0
03-17-2019 16:50:53;D86402;864.0;-22.89621;-43.538059;45.0
03-17-2019 16:50:53;D86754;2381.0;-22.86268;-43.247799;67.0
03-17-2019 16:50:53;D87322;;-22.91873;-43.60812;0.0
03-17-2019 16:50:54;A27581;548.0;-23.001471;-43.364841;0.0
03-17-2019 16:50:54;A41025;538.0;-22.96389;-43.170238;32.0
03-17-2019 16:50:54;A41069;104.0;-22.900921;-43.208031;9.0
03-17-2019 16:50:54;A41133;463.0;-22.9091;-43.22229;0.0
03-17-2019 16:50:54;A63527;;-22.867701;-43.258518;0.0
03-17-2019 16:50:54;A63538;435.0;-22.86751;-43.258499;0.0
03-17-2019 16:50:54;A71519;100.0;-22.929924;-43.253925;0.0
03-17-2019 16:50:54;A72166;LECD28;-22.960814;-43.208393;0.37
03-17-2019 16:50:54;C27123;SV774;-22.839121;-43.32412;46.0
03-17-2019 16:50:54;C27124;SV774;-22.59214;-43.087929;0.0
03-17-2019 16:50:54;C30216;550.0;-22.986851;-43.303139;33.0
03-17-2019 16:50:54;C41001;315.0;-22.905001;-43.192799;0.0
03-17-2019 16:50:54;C41895;2018.0;-22.84931;-43.767052;0.0
03-17-2019 16:50:54;C42506;607.0;-22.881901;-43.330029;0.0
03-17-2019 16:50:54;C42537;607.0;-22.90407;-43.28648;0.0
03-17-2019 16:50:54;C42552;667.0;-22.870729;-43.341709;0.0
03-17-2019 16:50:54;C47567;348.0;-22.97653;-43.414391;0.0
03-17-2019 16:50:54;C47570;;-22.952641;-43.350788;0.0
03-17-2019 16:50:54;C47612;880.0;-22.95303;-43.34993;0.0
03-17-2019 16:50:54;C47694;;-22.953739;-43.350101;0.0
03-17-2019 16:50:54;C47739;306.0;-22.880619;-43.356861;0.0
03-17-2019 16:50:54;C47893;610.0;-22.91872;-43.365398;0.0
03-17-2019 16:50:54;C82533;651.0;-22.869183;-43.303921;5.74
03-17-2019 16:50:54;C82662;652.0;-22.887426;-43.296703;38.15
03-17-2019 16:50:54;D12109;;-22.85034;-43.76659;0.0
03-17-2019 16:50:54;D12159;;-22.87743;-43.629749;0.0
03-17-2019 16:50:54;D13015;812.0;-22.871571;-43.464951;41.0
03-17-2019 16:50:54;D13089;812.0;-22.87628;-43.420341;0.0
03-17-2019 16:50:54;D13188;811.0;-22.876169;-43.420441;0.0
03-17-2019 16:50:54;D13319;SV790;-22.88335;-43.552608;0.0
03-17-2019 16:50:54;D86004;918.0;-22.85914;-43.38855;11.0
03-17-2019 16:50:54;D86033;838.0;-22.90163;-43.555389;0.0
03-17-2019 16:50:54;D86137;883.0;-22.993919;-43.59758;0.0
03-17-2019 16:50:54;D86146;LECD29;-22.87558;-43.46558;2.0
03-17-2019 16:50:54;D86253;835.0;-22.901831;-43.55526;0.0
03-17-2019 16:50:54;D86371;855.0;-22.891109;-43.527149;63.0
03-17-2019 16:50:54;D86382;867.0;-23.004829;-43.540058;19.0
03-17-2019 16:50:54;D86762;;-22.89337;-43.532089;0.0
03-17-2019 16:50:55;A27653;433.0;-22.917709;-43.175411;40.0
03-17-2019 16:50:55;A41033;435.0;-22.69319;-43.60527;0.0
03-17-2019 16:50:55;A41436;463.0;-22.66081;-43.170681;0.0
03-17-2019 16:50:55;A41449;100.0;-22.90167;-43.208382;0.0
03-17-2019 16:50:55;A63530;104.0;-22.912319;-43.17918;0.0
03-17-2019 16:50:55;A71537;409.0;-22.929987;-43.253849;0.0
03-17-2019 16:50:55;A71596;100.0;-22.929571;-43.254719;0.0
03-17-2019 16:50:55;C13111;878.0;-22.88089;-43.35849;0.0
03-17-2019 16:50:55;C27089;SV774;-22.87159;-43.33614;14.0
03-17-2019 16:50:55;C30359;343.0;-22.89295;-43.214291;40.0
03-17-2019 16:50:55;C41112;309.0;-22.910469;-43.171768;26.0
03-17-2019 16:50:55;C47626;553.0;-22.95327;-43.35022;0.0
03-17-2019 16:50:55;C47770;939.0;-22.95159;-43.338779;15.0
03-17-2019 16:50:55;C47834;692.0;-22.880131;-43.356739;0.0
03-17-2019 16:50:55;C47871;601.0;-22.924841;-43.358551;37.0
03-17-2019 16:50:55;C47897;306.0;-22.879339;-43.357059;0.0
03-17-2019 16:50:55;C50109;805.0;-23.010492;-43.355694;46.3
03-17-2019 16:50:55;C51542;723.0;-22.828529;-43.419338;0.0
03-17-2019 16:50:55;C51575;371.0;-22.891689;-43.240479;16.0
03-17-2019 16:50:55;C51618;;-22.87652;-43.368519;0.0
03-17-2019 16:50:55;C82574;954.0;-22.934982;-43.371765;12.78
03-17-2019 16:50:55;C82659;678.0;-22.910576;-43.22369;56.86
03-17-2019 16:50:55;D12161;;-22.877541;-43.629459;0.0
03-17-2019 16:50:55;D17111;;-22.918659;-43.607311;0.0
03-17-2019 16:50:55;D86244;884.0;-22.97039;-43.691639;33.0
03-17-2019 16:50:55;D86254;864.0;-22.881491;-43.49921;0.0
03-17-2019 16:50:55;D86325;864.0;-22.9016;-43.55529;24.0
03-17-2019 16:50:55;D86330;864.0;-22.882151;-43.482571;23.0
03-17-2019 16:50:55;D86333;837.0;-22.920059;-43.547138;18.0
03-17-2019 16:50:55;D86357;855.0;-22.876579;-43.463871;2.0
03-17-2019 16:50:55;D86398;835.0;-22.953409;-43.572281;40.0
03-17-2019 16:50:55;D86732;2803.0;-23.010521;-43.301708;61.0
03-17-2019 16:50:55;D86789;2338.0;-22.910971;-43.17289;0.0
03-17-2019 16:50:56;A29064;461.0;-22.979179;-43.20092;26.0
03-17-2019 16:50:56;A29066;461.0;-22.973431;-43.201969;52.0
03-17-2019 16:50:56;A41026;112.0;-22.90988;-43.17194;37.0
03-17-2019 16:50:56;A41114;112.0;-22.96603;-43.21909;0.0
03-17-2019 16:50:56;A48063;415.0;-22.929033;-43.17384;1.85
03-17-2019 16:50:56;A48119;415.0;-22.977781;-43.190392;21.3
03-17-2019 16:50:56;A63533;107.0;-22.90444;-43.19199;0.0
03-17-2019 16:50:56;C12042;;-22.850189;-43.76585;0.0
03-17-2019 16:50:56;C13064;746.0;-22.879499;-43.357052;0.0
03-17-2019 16:50:56;C27057;940.0;-22.842951;-43.263321;15.0
03-17-2019 16:50:56;C30041;390.0;-22.952169;-43.391682;23.0
03-17-2019 16:50:56;C30078;LECD23;-22.880529;-43.357052;0.0
03-17-2019 16:50:56;C30244;831.0;-22.92235;-43.376732;46.0
03-17-2019 16:50:56;C30246;991.0;-23.00153;-43.366421;0.0
03-17-2019 16:50:56;C44615;783.0;-22.860849;-43.355721;0.0
03-17-2019 16:50:56;C44682;;-22.8815;-43.325409;0.0
03-17-2019 16:50:56;C47559;353.0;-22.917431;-43.244431;30.0
03-17-2019 16:50:56;C47799;390.0;-22.95278;-43.35104;0.0
03-17-2019 16:50:56;C47989;;-22.952801;-43.34948;0.0
03-17-2019 16:50:56;C51509;;-22.87639;-43.368031;0.0
03-17-2019 16:50:56;C82655;363.0;-22.858637;-43.370876;0.0
03-17-2019 16:50:56;D12104;2303.0;-22.849581;-43.766869;0.0
03-17-2019 16:50:56;D13342;812.0;-22.87619;-43.419369;0.0
03-17-2019 16:50:56;D17158;770.0;-22.90164;-43.557949;0.0
03-17-2019 16:50:56;D86021;SV853;-22.907129;-43.56562;27.0
03-17-2019 16:50:56;D86048;866.0;-22.94095;-43.590439;44.0
03-17-2019 16:50:56;D86077;864.0;-22.90168;-43.556091;0.0
03-17-2019 16:50:56;D86089;838.0;-22.91794;-43.563549;0.0
03-17-2019 16:50:56;D86091;884.0;-22.974501;-43.694092;0.0
03-17-2019 16:50:56;D86124;852.0;-22.97028;-43.630341;53.0
03-17-2019 16:50:56;D86223;SV866;-22.94783;-43.603062;52.0
03-17-2019 16:50:56;D86758;2803.0;-22.89747;-43.56498;35.0
03-17-2019 16:50:57;A27621;102.0;-22.9146;-43.18457;2.0
03-17-2019 16:50:57;A27622;433.0;-22.964939;-43.18034;0.0
03-17-2019 16:50:57;A50075;302.0;-23.003056;-43.323734;49.63
03-17-2019 16:50:57;A63519;;-22.867821;-43.25861;0.0
03-17-2019 16:50:57;A63521;;-22.867241;-43.258438;0.0
03-17-2019 16:50:57;A63525;;-22.867729;-43.258541;0.0
03-17-2019 16:50:57;A63531;107.0;-22.901369;-43.18013;37.0
03-17-2019 16:50:57;A71501;583.0;-22.926281;-43.245995;20.19
03-17-2019 16:50:57;A71558;217.0;-22.916548;-43.218685;4.26
03-17-2019 16:50:57;C27053;SE940;-22.843451;-43.251179;0.0
03-17-2019 16:50:57;C27118;775.0;-22.81089;-43.3297;0.0
03-17-2019 16:50:57;C30365;343.0;-23.001141;-43.304722;48.0
03-17-2019 16:50:57;C42600;607.0;-22.92421;-43.25444;24.0
03-17-2019 16:50:57;C42669;607.0;-22.924801;-43.226028;0.0
03-17-2019 16:50:57;C47548;881.0;-22.973021;-43.391239;48.0
03-17-2019 16:50:57;C47843;;-22.95322;-43.349899;0.0
03-17-2019 16:50:57;C50099;345.0;-22.934118;-43.242439;17.78
03-17-2019 16:50:57;C51591;371.0;-22.91007;-43.20533;9.0
03-17-2019 16:50:57;C51631;;-22.8764;-43.36829;0.0
03-17-2019 16:50:57;D17142;;-22.918631;-43.607929;0.0
03-17-2019 16:50:57;D86047;835.0;-22.915171;-43.550072;35.0
03-17-2019 16:50:57;D86051;SV843;-22.92507;-43.56068;25.0
03-17-2019 16:50:57;D86071;835.0;-22.901739;-43.554489;9.0
03-17-2019 16:50:57;D86187;843.0;-22.901939;-43.558102;39.0
03-17-2019 16:50:57;D86216;852.0;-22.952999;-43.608379;31.0
03-17-2019 16:50:57;D86709;2803.0;-22.856331;-43.493542;0.0
03-17-2019 16:50:57;D86788;2338.0;-23.017611;-43.478001;0.0
03-17-2019 16:50:58;A29041;471.0;-22.964239;-43.19138;56.0
03-17-2019 16:50:58;A48050;426.0;-22.943611;-43.255123;45.74
03-17-2019 16:50:58;A48139;112.0;-22.905893;-43.194088;48.15
03-17-2019 16:50:58;A50186;;-22.92906;-43.253265;0.0
03-17-2019 16:50:58;A71536;409.0;-22.942778;-43.180725;18.33
03-17-2019 16:50:58;A72141;14.0;-22.916334;-43.184479;17.22
03-17-2019 16:50:58;C27058;SE940;-22.859369;-43.327351;3.0
03-17-2019 16:50:58;C30370;565.0;-22.88052;-43.357319;0.0
03-17-2019 16:50:58;C41894;2018.0;-22.920521;-43.17416;3.0
03-17-2019 16:50:58;C42526;607.0;-22.916121;-43.211849;39.0
03-17-2019 16:50:58;C44543;;-22.887461;-43.344849;20.0
03-17-2019 16:50:58;C47761;862.0;-22.965719;-43.35693;37.0
03-17-2019 16:50:58;C47787;614.0;-23.001579;-43.365688;0.0
03-17-2019 16:50:58;C50081;805.0;-23.005423;-43.366199;64.45
03-17-2019 16:50:58;C51506;371.0;-22.901779;-43.34758;0.0
03-17-2019 16:50:58;C51560;371.0;-22.897751;-43.351551;13.0
03-17-2019 16:50:58;C51598;;-22.876539;-43.36845;0.0
03-17-2019 16:50:58;C51607;;-22.877439;-43.368999;0.0
03-17-2019 16:50:58;D12141;;-22.80463;-43.306339;0.0
03-17-2019 16:50:58;D12174;;-22.849091;-43.767231;0.0
03-17-2019 16:50:58;D13248;SP803;-22.87649;-43.420189;0.0
03-17-2019 16:50:58;D17033;;-22.91926;-43.60714;0.0
