,DATAHORA,ORDEM,LINHA,LATITUDE,LONGITUDE,VELOCIDADE
73509,2019-03-17 12:17:54,B10558,630.0,-22.86669,-43.254608000000005,41.0
73510,2019-03-17 12:17:54,B11559,378.0,-22.844514999999998,-43.376705,32.0
73511,2019-03-17 12:17:54,B11582,362.0,-22.849501,-43.357098,0.0
73512,2019-03-17 12:17:54,B11612,378.0,-22.861122,-43.248043,61.0
73513,2019-03-17 12:17:54,B11637,778.0,-22.860674,-43.346462,47.0
73514,2019-03-17 12:17:54,B11641,669.0,-22.821486,-43.392193,28.0
73515,2019-03-17 12:17:54,B27002,639.0,-22.831751,-43.328671,37.0
73516,2019-03-17 12:17:54,B27105,,-22.91995,-43.260551,20.0
73517,2019-03-17 12:17:54,B27180,639.0,-22.8176,-43.301978999999996,0.0
73518,2019-03-17 12:17:54,B27192,629.0,-22.817221,-43.302078,0.0
73519,2019-03-17 12:17:54,B28547,326.0,-22.791059,-43.18079,0.0
73520,2019-03-17 12:17:54,B31097,483.0,-22.985229,-43.198479,0.0
73521,2019-03-17 12:17:54,B32697,342.0,-22.810510999999998,-43.308632,23.0
73522,2019-03-17 12:17:54,B32753,298.0,-22.877001,-43.31897,20.0
73523,2019-03-17 12:17:54,B32824,399.0,-22.9102,-43.209641,51.0
73524,2019-03-17 12:17:54,B51503,917.0,-22.877131,-43.43026,0.0
73525,2019-03-17 12:17:54,B51519,,-22.876248999999998,-43.36869,0.0
73526,2019-03-17 12:17:54,B58006,,-22.837239999999998,-43.285488,0.0
73527,2019-03-17 12:17:54,B58007,312.0,-22.851379,-43.270538,39.0
73528,2019-03-17 12:17:54,B58029,313.0,-22.843981,-43.284611,0.0
73529,2019-03-17 12:17:54,B58036,628.0,-22.847799,-43.267109000000005,13.0
73530,2019-03-17 12:17:54,B58110,313.0,-22.63159,-43.39201,0.0
73531,2019-03-17 12:17:54,B58211,,-22.836081,-43.285839,0.0
73532,2019-03-17 12:17:54,B63005,,-22.867371,-43.258438,0.0
73533,2019-03-17 12:17:54,B63068,,-22.792391000000002,-43.294478999999995,0.0
73534,2019-03-17 12:17:54,B63097,,-22.867410999999997,-43.25853,0.0
73535,2019-03-17 12:17:54,B71013,239.0,-22.888552,-43.291927,0.0
73536,2019-03-17 12:17:54,B71024,238.0,-22.915981,-43.262527,18.71
73537,2019-03-17 12:17:54,B82610,711.0,-22.867424,-43.269707000000004,17.04
73538,2019-03-17 12:17:54,B82648,711.0,-22.8535,-43.351555,16.67
73539,2019-03-17 12:17:55,B10149,910.0,-22.847727,-43.265713,17.0
73540,2019-03-17 12:17:55,B11609,669.0,-22.811275,-43.372192,0.0
73541,2019-03-17 12:17:55,B32795,298.0,-22.88283,-43.25452,16.0
73542,2019-03-17 12:17:55,B42581,650.0,-22.8594,-43.370028999999995,8.0
73543,2019-03-17 12:17:55,B42631,277.0,-22.89094,-43.293331,45.0
73544,2019-03-17 12:17:55,B51549,,-22.876670999999998,-43.36887,0.0
73545,2019-03-17 12:17:55,B58008,622.0,-22.846189000000003,-43.286831,0.0
73546,2019-03-17 12:17:55,B63048,,-22.792509,-43.294182,0.0
73547,2019-03-17 12:17:55,B71148,455.0,-22.932737,-43.174503,0.56
73548,2019-03-17 12:17:56,B31029,906.0,-22.870410999999997,-43.246189,51.0
73549,2019-03-17 12:17:56,B31037,483.0,-22.829570999999998,-43.279331,0.0
73550,2019-03-17 12:17:56,B31068,,-22.80699,-43.317242,23.0
73551,2019-03-17 12:17:56,B31149,497.0,-22.868660000000002,-43.254581,7.0
73552,2019-03-17 12:17:56,B42550,650.0,-22.86046,-43.371151,3.0
73553,2019-03-17 12:17:56,B42568,457.0,-22.88735,-43.286578999999996,7.0
73554,2019-03-17 12:17:56,B51514,917.0,-22.868561,-43.256001,0.0
73555,2019-03-17 12:17:56,B51548,624.0,-22.82715,-43.409939,19.0
73556,2019-03-17 12:17:56,B51585,624.0,-22.884291,-43.253319,0.0
73557,2019-03-17 12:17:56,B51630,,-22.876711,-43.368697999999995,0.0
73558,2019-03-17 12:17:56,B51638,,-22.876631,-43.368389,0.0
73559,2019-03-17 12:17:56,B58185,,-22.83618,-43.285678999999995,0.0
73560,2019-03-17 12:17:56,B63080,920.0,-22.792370000000002,-43.29425,0.0
73561,2019-03-17 12:17:57,B11534,908.0,-22.856432,-43.266758,32.0
73562,2019-03-17 12:17:57,B11561,908.0,-22.854746,-43.370789,37.0
73563,2019-03-17 12:17:57,B11583,908.0,-22.873142,-43.267651,1.0
73564,2019-03-17 12:17:57,B11596,362.0,-22.819698000000002,-43.312389,66.0
73565,2019-03-17 12:17:57,B25550,232.0,-22.917101000000002,-43.242649,30.0
73566,2019-03-17 12:17:57,B31104,,-22.804501000000002,-43.309601,0.0
73567,2019-03-17 12:17:57,B31117,484.0,-22.97476,-43.191639,42.0
73568,2019-03-17 12:17:57,B31166,,-22.804910999999997,-43.3092,0.0
73569,2019-03-17 12:17:57,B42529,456.0,-22.966669,-43.180019,35.0
73570,2019-03-17 12:17:57,B42531,457.0,-22.900539000000002,-43.27647,31.0
73571,2019-03-17 12:17:57,B44659,638.0,-22.900539000000002,-43.280689,31.0
73572,2019-03-17 12:17:57,B58092,,-22.83703,-43.285049,0.0
73573,2019-03-17 12:17:57,B58178,623.0,-22.836241,-43.285831,0.0
73574,2019-03-17 12:17:57,B63067,,-22.7925,-43.294498,0.0
73575,2019-03-17 12:17:57,B71080,455.0,-22.899599,-43.280598,0.0
73576,2019-03-17 12:17:57,B71088,,-22.898966,-43.288185,49.26
73577,2019-03-17 12:17:58,A29057,,-22.908051,-43.19632,41.0
73578,2019-03-17 12:17:58,B10014,328.0,-22.814735,-43.18718,0.0
73579,2019-03-17 12:17:58,B10146,910.0,-22.789236,-43.161659,0.0
73580,2019-03-17 12:17:58,B11622,378.0,-22.908676,-43.171387,0.0
73581,2019-03-17 12:17:58,B31122,484.0,-22.885229000000002,-43.227692,34.0
73582,2019-03-17 12:17:58,B42655,457.0,-22.901331,-43.25016,51.0
73583,2019-03-17 12:17:58,B51609,624.0,-22.829620000000002,-43.418690000000005,0.0
73584,2019-03-17 12:17:58,B58046,623.0,-22.8473,-43.26733,23.0
73585,2019-03-17 12:17:58,B58061,,-22.836901,-43.285278000000005,0.0
73586,2019-03-17 12:17:58,B63041,,-22.79257,-43.294509999999995,0.0
73587,2019-03-17 12:17:58,B63098,,-22.792391000000002,-43.294418,0.0
73588,2019-03-17 12:17:59,B10017,634.0,-22.805014,-43.20673,3.0
73589,2019-03-17 12:17:59,B10028,323.0,-22.795357,-43.179745000000004,5.37
73590,2019-03-17 12:17:59,B10089,634.0,-22.814493,-43.187637,0.0
73591,2019-03-17 12:17:59,B10547,627.0,-22.89731,-43.283291,0.0
73592,2019-03-17 12:17:59,B11703,669.0,-22.843689,-43.375504,12.0
73593,2019-03-17 12:17:59,B31035,483.0,-22.836399,-43.283328999999995,0.0
73594,2019-03-17 12:17:59,B31083,484.0,-22.941311,-43.17239,48.0
73595,2019-03-17 12:17:59,B42548,650.0,-22.872339,-43.297740999999995,0.0
73596,2019-03-17 12:17:59,B42650,457.0,-22.982039999999998,-43.192242,0.0
73597,2019-03-17 12:17:59,B58067,621.0,-22.880770000000002,-43.258289000000005,0.0
73598,2019-03-17 12:17:59,B58076,625.0,-22.902309,-43.277190999999995,14.0
73599,2019-03-17 12:17:59,B58129,,-22.83687,-43.286190000000005,0.0
73600,2019-03-17 12:17:59,B58151,,-22.837429,-43.285919,0.0
73601,2019-03-17 12:17:59,B58215,,-22.836639,-43.285519,0.0
73602,2019-03-17 12:17:59,B71017,247.0,-22.912292,-43.186153000000004,2.59
73603,2019-03-17 12:17:59,B71113,455.0,-22.92074,-43.174,38.71
73604,2019-03-17 12:18:00,B10054,327.0,-22.837088,-43.242233,39.0
73605,2019-03-17 12:18:00,B10197,328.0,-22.803709,-43.203957,7.0
73606,2019-03-17 12:18:00,B11511,908.0,-22.866516,-43.355442,0.0
73607,2019-03-17 12:18:00,B11528,908.0,-22.866989,-43.354984,0.0
73608,2019-03-17 12:18:00,B11572,908.0,-22.847403,-43.378966999999996,0.0
73609,2019-03-17 12:18:00,B11630,669.0,-22.873783,-43.336964,20.0
73610,2019-03-17 12:18:00,B11701,669.0,-22.882772,-43.322379999999995,42.78
73611,2019-03-17 12:18:00,B31002,483.0,-22.87011,-43.254101,47.0
73612,2019-03-17 12:18:00,B31056,483.0,-22.9853,-43.198509,0.0
73613,2019-03-17 12:18:00,B42576,650.0,-22.85001,-43.359211,23.0
73614,2019-03-17 12:18:00,B58023,,-22.83654,-43.285851,0.0
73615,2019-03-17 12:18:00,B63065,,-22.792459,-43.294239000000005,0.0
73616,2019-03-17 12:18:00,B71008,247.0,-22.888655,-43.291610999999996,0.0
73617,2019-03-17 12:18:00,B71146,455.0,-22.905996,-43.193871,13.52
73618,2019-03-17 12:18:01,B10519,630.0,-22.867941000000002,-43.25716,0.0
73619,2019-03-17 12:18:01,B10522,630.0,-22.861079999999998,-43.257678999999996,38.0
73620,2019-03-17 12:18:01,B10523,680.0,-22.890779000000002,-43.283081,40.0
73621,2019-03-17 12:18:01,B10562,627.0,-22.922929999999997,-43.233688,0.0
73622,2019-03-17 12:18:01,B11558,362.0,-22.827444,-43.340565000000005,54.0
73623,2019-03-17 12:18:01,B11573,362.0,-22.839222,-43.349995,40.0
73624,2019-03-17 12:18:01,B11586,908.0,-22.866652,-43.355461,0.0
73625,2019-03-17 12:18:01,B11643,669.0,-22.893951,-43.300632,32.22
73626,2019-03-17 12:18:01,B31022,483.0,-22.83695,-43.284401,0.0
73627,2019-03-17 12:18:01,B31030,,-22.804910999999997,-43.30917,0.0
73628,2019-03-17 12:18:01,B31087,484.0,-22.8472,-43.265572,0.0
73629,2019-03-17 12:18:01,B42543,650.0,-22.896851,-43.256741,0.0
73630,2019-03-17 12:18:01,B42606,457.0,-22.888729,-43.274689,0.0
73631,2019-03-17 12:18:01,B42645,456.0,-22.920810999999997,-43.19363,61.0
73632,2019-03-17 12:18:01,B42648,457.0,-22.9764,-43.190220000000004,13.0
73633,2019-03-17 12:18:01,B58070,,-22.836519,-43.285809,0.0
73634,2019-03-17 12:18:01,B63104,,-22.79266,-43.294529,0.0
73635,2019-03-17 12:18:01,B71082,247.0,-22.889136999999998,-43.292095,0.0
73636,2019-03-17 12:18:02,B10100,634.0,-22.8389,-43.242447,33.34
73637,2019-03-17 12:18:02,B10121,328.0,-22.788823999999998,-43.161888,0.0
73638,2019-03-17 12:18:02,B11532,908.0,-22.8643,-43.359787,23.0
73639,2019-03-17 12:18:02,B11580,908.0,-22.86035,-43.370087,31.0
73640,2019-03-17 12:18:02,B42632,457.0,-22.969231,-43.184841,0.0
73641,2019-03-17 12:18:02,B42652,650.0,-22.884001,-43.291199,32.0
73642,2019-03-17 12:18:02,B51504,265.0,-22.854810999999998,-43.365959000000004,14.0
73643,2019-03-17 12:18:02,B58030,623.0,-22.848379,-43.26683,24.0
73644,2019-03-17 12:18:02,B58155,,-22.836861,-43.285278000000005,0.0
73645,2019-03-17 12:18:02,B82632,653.0,-22.887156,-43.330635,0.19
73646,2019-03-17 12:18:03,A29107,292.0,-22.867821,-43.290562,0.0
73647,2019-03-17 12:18:03,B10548,630.0,-22.91637,-43.23851,24.0
73648,2019-03-17 12:18:03,B10551,630.0,-22.902929,-43.241161,41.0
73649,2019-03-17 12:18:04,B10099,328.0,-22.814318,-43.18779,0.0
73650,2019-03-17 12:18:04,B11576,908.0,-22.846708,-43.378409999999995,16.0
73651,2019-03-17 12:18:04,B11590,362.0,-22.866173,-43.356071,0.0
73652,2019-03-17 12:18:04,B31090,483.0,-22.974819,-43.189301,22.0
73653,2019-03-17 12:18:04,B42604,254.0,-22.870911,-43.341640000000005,11.0
73654,2019-03-17 12:18:04,B58094,679.0,-22.837049,-43.28521,0.0
73655,2019-03-17 12:18:04,B58100,,-22.836370000000002,-43.285542,0.0
73656,2019-03-17 12:18:04,B58167,628.0,-22.84384,-43.283249,0.0
73657,2019-03-17 12:18:05,B10021,634.0,-22.925106,-43.233928999999996,24.0
73658,2019-03-17 12:18:05,B10103,634.0,-22.803644,-43.203857,0.37
73659,2019-03-17 12:18:05,B10560,630.0,-22.86305,-43.256989000000004,26.0
73660,2019-03-17 12:18:05,B42657,457.0,-22.903379,-43.254791,36.0
73661,2019-03-17 12:18:05,B42667,457.0,-22.87669,-43.330090000000006,0.0
73662,2019-03-17 12:18:05,B58216,,-22.836639,-43.2854,0.0
73663,2019-03-17 12:18:05,B82670,265.0,-22.857657999999997,-43.371487,0.0
73664,2019-03-17 12:18:06,B10144,910.0,-22.847132000000002,-43.245834,2.0
73665,2019-03-17 12:18:06,B11519,908.0,-22.865004000000003,-43.268786999999996,26.0
73666,2019-03-17 12:18:06,B11521,778.0,-22.805626,-43.362877000000005,0.0
73667,2019-03-17 12:18:06,B58013,679.0,-22.899839,-43.281109,0.0
73668,2019-03-17 12:18:06,B58137,,-22.83683,-43.28566,0.0
73669,2019-03-17 12:18:06,B71034,247.0,-22.902248,-43.255997,0.37
73670,2019-03-17 12:18:06,B71132,238.0,-22.9231,-43.234337,4.63
73671,2019-03-17 12:18:07,B10044,915.0,-22.855407999999997,-43.247894,44.08
73672,2019-03-17 12:18:07,B10118,901.0,-22.814985,-43.187778,0.0
73673,2019-03-17 12:18:07,C82560,292.0,-22.870026,-43.263626,53.71
73674,2019-03-17 12:18:08,A29061,311.0,-22.884359,-43.253239,37.0
73675,2019-03-17 12:18:08,B10109,323.0,-22.852460999999998,-43.239655,68.71
73676,2019-03-17 12:18:08,B10119,901.0,-22.799435,-43.186271999999995,21.0
73677,2019-03-17 12:18:08,B10148,910.0,-22.788937,-43.162155,0.0
73678,2019-03-17 12:18:08,B11517,778.0,-22.805788,-43.365612,0.0
73679,2019-03-17 12:18:08,B11524,362.0,-22.906570000000002,-43.20945,42.0
73680,2019-03-17 12:18:08,B11540,362.0,-22.837374,-43.365044,27.0
73681,2019-03-17 12:18:08,B11610,908.0,-22.874354999999998,-43.315735,37.0
73682,2019-03-17 12:18:08,B71026,247.0,-22.905361,-43.190826,18.15
73683,2019-03-17 12:18:08,B82507,350.0,-22.837920999999998,-43.288540000000005,37.04
73684,2019-03-17 12:18:09,A29078,,-22.91972,-43.261162,0.0
73685,2019-03-17 12:18:09,B11604,908.0,-22.866735000000002,-43.355164,0.0
73686,2019-03-17 12:18:09,B11626,669.0,-22.88233,-43.326599,18.15
73687,2019-03-17 12:18:09,B71014,238.0,-22.913866,-43.181671,26.48
73688,2019-03-17 12:18:09,B82567,265.0,-22.886682999999998,-43.30592,34.82
73689,2019-03-17 12:18:10,B71029,247.0,-22.905439,-43.296509,27.78
73690,2019-03-17 12:18:10,B71063,238.0,-22.929884,-43.254143,0.0
73691,2019-03-17 12:18:10,C82579,,-22.906933,-43.174469,18.89
73692,2019-03-17 12:18:11,B11509,908.0,-22.871387,-43.271538,40.0
73693,2019-03-17 12:18:11,B11536,362.0,-22.865902,-43.357025,0.0
73694,2019-03-17 12:18:11,B11563,908.0,-22.875544,-43.325520000000004,20.0
73695,2019-03-17 12:18:11,B11625,669.0,-22.810873,-43.37133,30.19
73696,2019-03-17 12:18:11,B71006,247.0,-22.91584,-43.231388,29.26
73697,2019-03-17 12:18:11,B82550,653.0,-22.902542,-43.296772,15.93
73698,2019-03-17 12:18:12,B10142,910.0,-22.804331,-43.181808000000004,24.0
73699,2019-03-17 12:18:12,B11515,908.0,-22.862589,-43.366657000000004,0.0
73700,2019-03-17 12:18:12,B11542,908.0,-22.847179,-43.379169,0.0
73701,2019-03-17 12:18:12,B11664,669.0,-22.877121,-43.334015,5.0
73702,2019-03-17 12:18:12,B11686,362.0,-22.838331,-43.362732,0.0
73703,2019-03-17 12:18:12,B11706,378.0,-22.865992000000002,-43.356865,0.0
73704,2019-03-17 12:18:13,B10141,328.0,-22.799011,-43.184792,50.0
73705,2019-03-17 12:18:13,B11512,778.0,-22.83559,-43.363995,11.0
73706,2019-03-17 12:18:13,B11598,669.0,-22.893879000000002,-43.303799,0.0
73707,2019-03-17 12:18:13,B82537,350.0,-22.913551000000002,-43.1777,28.52
73708,2019-03-17 12:18:14,B71072,238.0,-22.929964000000002,-43.25404,0.0
73709,2019-03-17 12:18:15,B10022,910.0,-22.814919,-43.187222,0.0
73710,2019-03-17 12:18:15,B10110,328.0,-22.789223,-43.161834999999996,0.0
73711,2019-03-17 12:18:15,B11600,378.0,-22.830976,-43.268688,63.0
73712,2019-03-17 12:18:16,B11518,669.0,-22.811363,-43.372135,0.0
73713,2019-03-17 12:18:16,B11530,908.0,-22.870903,-43.312775,38.0
73714,2019-03-17 12:18:16,B11557,908.0,-22.882206,-43.326309,0.0
73715,2019-03-17 12:18:16,B11581,908.0,-22.870552,-43.312382,30.0
73716,2019-03-17 12:18:16,B11680,,-22.900548999999998,-43.210564,0.0
73717,2019-03-17 12:18:16,B71012,455.0,-22.930595,-43.254115999999996,0.0
73718,2019-03-17 12:18:17,B10018,634.0,-22.815069,-43.187275,0.0
73719,2019-03-17 12:18:17,B11638,669.0,-22.820263,-43.391312,22.0
73720,2019-03-17 12:18:17,B11677,665.0,-22.901016000000002,-43.224373,20.0
73721,2019-03-17 12:18:17,B82508,711.0,-22.921549,-43.221835999999996,0.19
73722,2019-03-17 12:18:17,B82609,711.0,-22.893023,-43.239253999999995,17.22
73723,2019-03-17 12:18:17,B82652,350.0,-22.900217,-43.223217,0.74
73724,2019-03-17 12:18:18,B10058,327.0,-22.905151,-43.191925,0.0
73725,2019-03-17 12:18:18,B11568,,-22.88567,-43.398388,39.0
73726,2019-03-17 12:18:18,B11676,665.0,-22.807163,-43.364502,15.0
73727,2019-03-17 12:18:18,B71003,247.0,-22.905819,-43.193375,38.52
73728,2019-03-17 12:18:19,B11539,908.0,-22.867954,-43.25605,0.0
73729,2019-03-17 12:18:19,B11553,362.0,-22.910564,-43.172543,42.0
73730,2019-03-17 12:18:19,B11678,665.0,-22.907482,-43.221728999999996,6.0
73731,2019-03-17 12:18:19,B71011,455.0,-22.929371,-43.174118,0.0
73732,2019-03-17 12:18:19,B71051,247.0,-22.90513,-43.268597,10.56
73733,2019-03-17 12:18:19,B71144,455.0,-22.969482,-43.184917,0.0
73734,2019-03-17 12:18:19,B82617,653.0,-22.902029000000002,-43.284756,0.0
73735,2019-03-17 12:18:20,B10075,634.0,-22.903817999999998,-43.215171999999995,0.56
73736,2019-03-17 12:18:20,B10188,,-22.815110999999998,-43.187016,0.0
73737,2019-03-17 12:18:20,B11555,362.0,-22.838703,-43.362442,0.0
73785,2019-03-17 14:06:16,A29026,471.0,-22.910801,-43.207989000000005,37.0
73950,2019-03-17 14:51:39,D86174,918.0,-22.86426,-43.36208,22.0
74031,2019-03-17 14:53:47,D13181,752.0,-22.884649,-43.570370000000004,42.0
74059,2019-03-17 14:54:34,C47837,,-22.95257,-43.35083,0.0
74133,2019-03-17 14:56:26,C47921,,-22.952419,-43.34827,0.0
74231,2019-03-17 14:59:30,C47755,887.0,-22.952820000000003,-43.35022,0.0
74275,2019-03-17 15:00:46,A29159,474.0,-22.936970000000002,-43.183819,17.0
74290,2019-03-17 15:01:12,C47512,,-22.953011,-43.350029,0.0
74385,2019-03-17 15:03:37,C30094,,-22.95137,-43.34853,22.0
74399,2019-03-17 15:03:55,C47603,886.0,-22.95262,-43.35041,0.0
74424,2019-03-17 15:04:28,C47704,613.0,-22.953229999999998,-43.351139,0.0
74439,2019-03-17 15:04:53,C30270,,-22.951811,-43.348282,0.0
74451,2019-03-17 15:05:05,C30167,,-22.95117,-43.348358000000005,0.0
74642,2019-03-17 15:09:43,C47982,,-22.952709,-43.34837,0.0
74646,2019-03-17 15:09:45,C47908,,-22.952551,-43.348331,0.0
74651,2019-03-17 15:10:00,C47632,554.0,-22.952181,-43.348469,0.0
74688,2019-03-17 15:10:39,C47662,611.0,-22.95204,-43.349998,0.0
74695,2019-03-17 15:10:49,C47595,861.0,-22.953139999999998,-43.3498,0.0
74711,2019-03-17 15:11:09,C47572,611.0,-22.95211,-43.349831,0.0
74740,2019-03-17 15:11:39,C30213,,-22.99157,-43.31142,0.0
74760,2019-03-17 15:12:03,C47864,390.0,-22.951731,-43.348862,0.0
74766,2019-03-17 15:12:11,C47800,,-22.951620000000002,-43.348789000000004,0.0
74768,2019-03-17 15:12:15,C30258,,-22.950020000000002,-43.347839,0.0
74796,2019-03-17 15:13:01,C30004,,-22.950729,-43.348240000000004,0.0
74812,2019-03-17 15:13:24,D13327,801.0,-22.896641,-43.44278,8.0
74816,2019-03-17 15:13:30,C47941,,-22.953091,-43.349709000000004,0.0
74825,2019-03-17 15:13:40,D53665,393.0,-22.855209,-43.385132,35.0
74839,2019-03-17 15:13:48,C47786,614.0,-22.952021,-43.349911,0.0
74845,2019-03-17 15:13:59,C47652,,-22.952089,-43.35009,0.0
74853,2019-03-17 15:14:04,C30336,565.0,-22.95167,-43.349651,0.0
74862,2019-03-17 15:14:14,C47558,,-22.95252,-43.35025,0.0
74869,2019-03-17 15:14:22,C47829,692.0,-22.9527,-43.350941,0.0
74882,2019-03-17 15:14:36,C47909,2110.0,-22.953131,-43.349892,0.0
74914,2019-03-17 15:15:03,D13256,803.0,-22.91433,-43.37595,0.0
74915,2019-03-17 15:15:04,C47957,2111.0,-22.95335,-43.349861,0.0
74930,2019-03-17 15:15:17,D86063,,-22.894091,-43.532558,0.0
74938,2019-03-17 15:15:27,C47918,,-22.952629,-43.349758,0.0
74959,2019-03-17 15:15:40,C30014,876.0,-22.950239,-43.3484,0.0
74966,2019-03-17 15:15:45,C30333,565.0,-22.950439000000003,-43.348240000000004,0.0
74983,2019-03-17 15:15:53,D86402,864.0,-22.88196,-43.496689,58.0
74993,2019-03-17 15:16:04,C47842,861.0,-22.95315,-43.351040000000005,0.0
75007,2019-03-17 15:16:13,C47646,862.0,-22.952869,-43.35017,0.0
75047,2019-03-17 15:16:35,D53720,819.0,-22.84371,-43.467838,0.0
75048,2019-03-17 15:16:36,D17036,,-22.91853,-43.607399,0.0
75050,2019-03-17 15:16:40,C30267,,-22.950960000000002,-43.3479,0.0
75062,2019-03-17 15:16:45,D87177,,-22.916849,-43.608009,0.0
75064,2019-03-17 15:16:46,C30211,,-22.951361,-43.348831,0.0
75074,2019-03-17 15:16:55,A41449,100.0,-22.964609,-43.179840000000006,20.0
75077,2019-03-17 15:16:55,C30075,,-22.952209,-43.34956,0.0
75079,2019-03-17 15:16:55,C47873,601.0,-22.9172,-43.282101000000004,0.0
75082,2019-03-17 15:16:57,D53646,369.0,-22.862748999999997,-43.465851,20.0
75083,2019-03-17 15:16:58,A72036,6.0,-22.90134,-43.248348,48.34
75084,2019-03-17 15:16:59,C47954,,-22.952761,-43.34832,0.0
75087,2019-03-17 15:17:00,D86713,2334.0,-22.894751,-43.532661,0.0
75088,2019-03-17 15:17:02,D53504,,-22.883591,-43.495609,0.0
75089,2019-03-17 15:17:02,D86376,867.0,-23.0091,-43.54092,37.0
75090,2019-03-17 15:17:03,C47591,368.0,-22.95196,-43.348949,0.0
75091,2019-03-17 15:17:04,B11574,,-22.866726,-43.355145,0.0
75094,2019-03-17 15:17:04,C47901,,-22.952801,-43.348240000000004,0.0
75095,2019-03-17 15:17:04,C47964,,-22.95277,-43.34832,0.0
75096,2019-03-17 15:17:04,D86172,769.0,-22.895439,-43.532681,0.0
75097,2019-03-17 15:17:05,C30169,991.0,-22.92374,-43.374390000000005,0.0
75098,2019-03-17 15:17:05,C42616,,-22.876419,-43.32999,0.0
75099,2019-03-17 15:17:05,D13320,,-22.876579,-43.427792,28.0
75100,2019-03-17 15:17:06,C47834,692.0,-22.880131,-43.356739000000005,0.0
75101,2019-03-17 15:17:06,C47920,,-22.9533,-43.349659,0.0
75105,2019-03-17 15:17:07,C30019,,-22.951559,-43.34848,0.0
75106,2019-03-17 15:17:07,C42535,607.0,-22.92437,-43.209419,0.0
75108,2019-03-17 15:17:07,C47841,601.0,-22.95359,-43.349940999999994,0.0
75109,2019-03-17 15:17:08,A48031,426.0,-22.923676999999998,-43.229328,20.93
75110,2019-03-17 15:17:08,C30254,338.0,-22.91466,-43.380981,0.0
75111,2019-03-17 15:17:08,C30265,,-22.953541,-43.350601,0.0
75112,2019-03-17 15:17:08,C42570,607.0,-22.900789000000003,-43.282089,26.0
75113,2019-03-17 15:17:09,C41122,315.0,-22.874689,-43.241001000000004,0.0
75114,2019-03-17 15:17:09,C42523,,-22.876510999999997,-43.329879999999996,0.0
75115,2019-03-17 15:17:09,D13237,777.0,-22.85535,-43.385521000000004,31.0
75117,2019-03-17 15:17:10,A72108,7.0,-22.918795000000003,-43.183285,6.11
75118,2019-03-17 15:17:10,C13100,878.0,-22.91754,-43.361259000000004,0.0
75119,2019-03-17 15:17:10,C30284,953.0,-22.91477,-43.361038,25.0
75120,2019-03-17 15:17:10,C30364,877.0,-22.938471,-43.347752,0.0
75121,2019-03-17 15:17:10,C41892,2018.0,-22.84919,-43.767429,0.0
75122,2019-03-17 15:17:10,C47647,,-22.952629,-43.350189,0.0
75123,2019-03-17 15:17:11,A48001,415.0,-22.965730999999998,-43.178123,35.0
75124,2019-03-17 15:17:11,C30147,565.0,-23.011539000000003,-43.300529,64.0
75125,2019-03-17 15:17:11,C30286,810.0,-22.97658,-43.493839,30.0
75126,2019-03-17 15:17:11,C42528,,-22.876739999999998,-43.329978999999994,0.0
75127,2019-03-17 15:17:11,C42669,607.0,-22.88166,-43.330139,0.0
75128,2019-03-17 15:17:11,C47919,2114.0,-22.95319,-43.349571000000005,0.0
75129,2019-03-17 15:17:11,D86323,864.0,-22.87961,-43.464088000000004,27.0
75130,2019-03-17 15:17:11,D87894,2339.0,-22.8997,-43.554359000000005,0.0
75131,2019-03-17 15:17:12,A27682,432.0,-22.91291,-43.202129,45.0
75132,2019-03-17 15:17:12,C30322,557.0,-22.9848,-43.19334,31.0
75133,2019-03-17 15:17:12,C30357,882.0,-22.915899,-43.361198,0.0
75134,2019-03-17 15:17:12,C42549,607.0,-22.910439999999998,-43.269290999999996,48.0
75135,2019-03-17 15:17:12,D17026,,-22.91906,-43.607310999999996,0.0
75136,2019-03-17 15:17:13,C42502,,-22.87649,-43.3297,0.0
75137,2019-03-17 15:17:13,C42614,607.0,-22.923309,-43.230709000000004,0.0
75138,2019-03-17 15:17:13,C47465,553.0,-23.03047,-43.479931,0.0
75139,2019-03-17 15:17:13,C47479,306.0,-22.88018,-43.35817,0.0
75140,2019-03-17 15:17:14,A29143,,-22.89473,-43.21373,23.0
75141,2019-03-17 15:17:14,C13136,878.0,-22.988489,-43.32338,34.0
75142,2019-03-17 15:17:14,C42545,667.0,-22.88916,-43.327919,0.0
75143,2019-03-17 15:17:14,C42637,607.0,-22.920601,-43.222481,0.0
75144,2019-03-17 15:17:14,C47475,315.0,-22.9527,-43.34922,0.0
75145,2019-03-17 15:17:14,C47488,306.0,-22.879761,-43.35714,0.0
75146,2019-03-17 15:17:14,C47541,600.0,-22.92021,-43.260028999999996,19.0
75147,2019-03-17 15:17:14,D86140,,-22.89467,-43.531528,0.0
75148,2019-03-17 15:17:15,A29113,474.0,-22.986429,-43.18996,21.0
75149,2019-03-17 15:17:15,A41027,315.0,-22.871031,-43.259171,0.0
75151,2019-03-17 15:17:15,C30012,550.0,-22.984479999999998,-43.329842,29.0
75152,2019-03-17 15:17:15,C30017,,-22.950910999999998,-43.348461,0.0
75153,2019-03-17 15:17:15,C42610,607.0,-22.882058999999998,-43.324921,0.0
75154,2019-03-17 15:17:15,C47788,614.0,-22.893279999999997,-43.29974,74.0
75155,2019-03-17 15:17:15,C47886,610.0,-22.880541,-43.35693,0.0
