fmun_cod;fmun;vano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_bicicleta;furto_transeunte;furto_coletivo;furto_celular;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;apreensao_drogas;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;pol_militares_mortos_folga;pol_civis_mortos_folga;indicador_letalidade;indicador_roubo_rua;indicador_roubo_veic;registro_ocorrencias;fase
3302601;Mangaratiba;2018;7;2018m7;Interior;8;0;0;1;7;27;1;1;4;0;0;4;1;9;0;0;0;1;0;0;0;1;16;7;0;1;0;3;13;24;0;1;0;4;2;3;1;6;2;4;0;2;0;28;0;1;0;0;0;0;0;9;10;4;144;3
3302700;Maricá;2018;7;2018m7;Grande Niterói;5;0;0;1;4;59;5;5;25;3;4;21;0;37;2;0;0;8;0;0;0;4;79;12;0;7;6;8;41;74;0;0;0;10;2;21;4;27;9;38;12;17;0;64;7;0;0;0;0;0;0;6;47;21;463;3
3302809;Mendes;2018;7;2018m7;Interior;0;0;0;0;0;12;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;0;0;0;1;6;3;0;9;0;4;1;1;0;6;0;0;0;0;0;0;0;0;0;0;47;3
3302858;Mesquita;2018;7;2018m7;Baixada Fluminense;2;0;0;1;2;57;7;0;27;1;0;37;7;94;35;0;0;29;0;1;0;19;223;18;0;22;0;9;36;85;0;0;0;24;0;21;0;21;20;34;7;5;1;56;4;0;0;0;0;0;0;3;158;37;619;3
3302908;Miguel Pereira;2018;7;2018m7;Interior;0;0;0;0;0;12;1;2;7;0;0;0;0;1;1;0;0;1;0;0;0;0;3;0;0;1;0;2;12;15;0;0;0;8;9;4;0;12;1;7;0;3;0;13;0;0;0;0;0;0;0;0;3;0;107;3
3303005;Miracema;2018;7;2018m7;Interior;1;0;0;0;2;9;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;4;11;17;0;0;0;3;7;5;3;15;1;4;2;5;2;7;0;1;0;0;0;0;0;1;0;0;78;3
3303104;Natividade;2018;7;2018m7;Interior;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;3;0;0;0;3;1;7;0;8;0;3;0;1;0;1;0;0;0;0;0;0;0;0;1;0;27;3
3303203;Nilópolis;2018;7;2018m7;Baixada Fluminense;1;0;0;0;1;76;0;1;19;4;0;64;2;160;6;0;0;32;0;0;0;38;306;8;1;16;5;7;37;74;0;0;0;29;0;9;1;10;9;29;7;3;0;46;7;0;0;0;0;0;0;1;198;64;665;3
3303302;Niterói;2018;7;2018m7;Grande Niterói;9;0;0;12;30;166;23;3;93;37;8;155;20;294;15;0;0;43;0;1;1;55;629;79;17;73;6;33;271;479;0;6;0;126;12;36;6;54;72;100;19;69;10;136;10;0;0;0;0;0;0;21;352;155;2288;3
3303401;Nova Friburgo;2018;7;2018m7;Interior;2;0;0;0;4;87;7;2;17;0;1;1;2;2;1;0;0;1;0;0;0;1;9;6;1;11;1;9;58;86;0;2;0;20;16;31;1;47;5;54;9;14;1;85;5;0;0;0;0;0;0;2;4;1;523;3
3303500;Nova Iguaçu;2018;7;2018m7;Baixada Fluminense;29;1;1;8;34;326;24;2;115;9;3;244;13;391;72;0;0;132;0;1;0;94;959;71;7;64;13;46;180;381;2;6;1;108;2;36;1;39;90;117;18;29;3;250;27;0;1;0;0;0;0;39;595;244;2676;3
3303609;Paracambi;2018;7;2018m7;Baixada Fluminense;0;0;0;0;1;25;0;0;6;0;0;3;4;3;0;0;0;5;0;0;0;1;16;4;3;1;0;1;20;29;0;1;0;3;2;5;3;10;3;5;4;4;0;25;1;0;0;0;0;0;0;0;8;3;149;3
3303708;Paraíba do Sul;2018;7;2018m7;Interior;0;1;0;0;2;9;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;3;0;2;16;23;0;0;0;4;14;9;2;25;1;11;6;4;2;11;0;0;0;0;0;0;0;1;1;0;112;3
3303807;Paraty;2018;7;2018m7;Interior;3;0;0;1;1;12;1;0;4;3;0;2;0;0;0;0;0;0;0;0;0;0;5;2;1;1;0;5;20;29;0;0;0;2;3;7;0;10;1;13;2;13;0;6;0;1;0;0;0;0;0;4;0;2;125;3
3303856;Paty do Alferes;2018;7;2018m7;Interior;3;0;0;0;0;10;0;0;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;1;9;13;0;0;0;0;4;0;2;6;1;2;0;0;0;10;0;0;0;0;0;0;0;3;1;0;58;3
3303906;Petrópolis;2018;7;2018m7;Interior;2;0;0;1;4;107;14;1;21;3;1;1;2;17;1;0;0;2;0;0;0;4;31;13;3;23;2;26;129;196;0;2;0;34;31;35;2;68;8;79;15;76;0;121;4;0;0;0;0;0;0;3;20;1;851;3
3303955;Pinheiral;2018;7;2018m7;Interior;0;0;0;0;0;8;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;1;5;0;0;2;0;1;11;14;0;0;0;0;2;1;0;3;3;4;0;4;0;9;2;0;0;0;0;0;0;0;4;0;94;3
3304003;Piraí;2018;7;2018m7;Interior;0;0;0;0;0;3;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;2;5;2;0;0;1;1;9;13;0;0;0;1;4;5;0;9;0;10;0;6;0;4;1;0;0;0;0;0;0;0;0;0;73;3
3304102;Porciúncula;2018;7;2018m7;Interior;0;0;0;0;0;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;4;8;0;0;0;1;11;1;0;11;1;4;0;4;0;9;0;0;0;0;0;0;0;0;0;0;70;3
3304110;Porto Real;2018;7;2018m7;Interior;1;0;0;0;0;7;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0;3;5;4;0;0;0;1;11;16;0;0;0;0;0;3;0;3;7;3;0;10;1;12;0;0;0;0;0;0;0;1;1;0;91;3
3304128;Quatis;2018;7;2018m7;Interior;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;8;9;0;0;0;0;1;0;0;1;0;3;0;0;1;4;0;0;0;0;0;0;0;0;1;0;32;3
3304144;Queimados;2018;7;2018m7;Baixada Fluminense;10;0;0;0;18;41;6;4;13;2;4;21;7;40;6;0;0;15;0;1;0;10;106;11;2;17;1;13;22;66;0;1;0;14;1;5;0;6;6;16;1;3;0;33;11;0;0;0;0;0;0;10;61;21;370;3
3304151;Quissamã;2018;7;2018m7;Interior;1;0;0;0;0;8;1;0;5;1;1;2;0;0;0;0;0;1;0;0;0;1;6;0;1;0;0;1;12;14;0;0;0;2;1;3;2;6;0;2;2;5;0;8;0;0;0;0;0;0;0;1;1;2;67;3
3304201;Resende;2018;7;2018m7;Interior;5;0;0;0;6;28;4;0;14;3;1;4;1;9;1;0;0;2;0;0;0;5;26;9;1;6;1;2;31;50;0;0;0;13;5;25;3;33;12;30;15;5;1;41;2;1;0;0;0;0;0;5;12;4;324;3
3304300;Rio Bonito;2018;7;2018m7;Interior;1;0;0;0;2;17;4;0;22;2;0;6;0;14;0;0;0;2;0;0;0;3;27;6;0;2;0;1;18;27;0;0;0;5;4;6;1;10;9;15;1;4;1;16;1;0;0;0;0;0;0;1;16;6;153;3
3304409;Rio Claro;2018;7;2018m7;Interior;1;0;0;0;0;6;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;9;10;0;0;0;1;6;1;1;8;0;2;0;8;0;7;0;0;0;0;0;0;0;1;0;0;71;3
3304508;Rio das Flores;2018;7;2018m7;Interior;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;4;1;0;5;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;23;3
3304524;Rio das Ostras;2018;7;2018m7;Interior;5;0;0;0;2;53;5;1;32;6;0;3;1;52;0;0;0;8;0;0;1;1;72;10;5;3;5;10;73;106;0;2;0;22;1;13;0;13;6;34;8;7;0;49;2;0;0;0;0;0;0;5;60;3;455;3
3304557;Rio de Janeiro;2018;7;2018m7;Capital;89;1;5;40;151;2018;115;54;1027;250;30;1509;281;3749;776;1;1;1276;5;40;6;1382;9306;589;52;1005;519;874;3589;6628;0;71;2;1977;102;191;52;338;1257;862;195;513;132;1788;136;6;3;2;1;1;0;135;5801;1509;30360;3
3304607;Santa Maria Madalena;2018;7;2018m7;Interior;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;6;8;0;0;0;3;0;0;1;1;0;0;0;2;0;5;0;0;0;0;0;0;0;1;0;0;31;3
3304706;Santo Antônio de Pádua;2018;7;2018m7;Interior;1;0;0;0;0;8;0;4;3;1;0;0;2;0;0;0;0;1;0;0;0;2;6;4;0;2;0;12;11;29;0;0;0;8;15;21;1;36;1;39;12;4;1;8;0;0;0;0;0;0;0;1;1;0;145;3
3304755;São Francisco de Itabapoana;2018;7;2018m7;Interior;0;0;0;0;0;14;4;0;8;0;0;1;0;2;0;0;0;0;0;0;0;0;3;2;0;1;1;0;13;17;0;0;0;4;2;3;0;5;0;2;1;10;0;7;0;0;0;0;0;0;0;0;2;1;97;3
3304805;São Fidélis;2018;7;2018m7;Interior;0;0;0;0;0;17;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;11;14;0;0;0;6;1;1;1;3;0;1;0;5;0;19;0;0;0;0;0;0;0;0;0;0;84;3
3304904;São Gonçalo;2018;7;2018m7;Grande Niterói;35;0;1;10;33;199;17;5;138;52;11;479;161;905;111;0;0;120;0;1;0;212;2052;76;2;109;18;37;277;519;0;3;1;126;6;47;4;56;308;126;33;62;4;134;27;1;0;0;0;1;0;46;1136;479;3993;3
3305000;São João da Barra;2018;7;2018m7;Interior;2;0;0;0;0;20;2;0;1;1;1;1;0;2;1;0;0;0;0;0;0;1;7;1;0;2;0;1;22;26;0;0;0;3;2;0;1;3;2;7;0;2;0;16;1;1;0;0;0;0;0;2;3;1;112;3
3305109;São João de Meriti;2018;7;2018m7;Baixada Fluminense;10;0;0;0;9;163;8;2;43;13;3;154;25;249;56;0;0;78;0;3;0;75;656;32;0;27;9;16;84;168;0;3;1;67;0;23;0;23;84;38;15;10;0;141;12;1;0;0;0;0;0;10;383;154;1537;3
3305133;São José de Ubá;2018;7;2018m7;Interior;0;0;0;0;0;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;12;3
3305158;São José do Vale do Rio Preto;2018;7;2018m7;Interior;0;0;0;0;2;5;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;2;4;1;0;1;0;0;7;9;0;0;0;1;2;1;0;2;0;4;1;2;0;4;2;0;0;0;0;0;0;0;1;1;49;3
3305208;São Pedro da Aldeia;2018;7;2018m7;Interior;6;0;0;1;5;27;3;0;24;1;1;9;2;15;1;0;0;4;0;0;0;3;36;7;1;1;0;3;30;42;0;0;0;6;3;2;3;8;3;4;1;5;0;14;0;2;0;0;0;0;0;7;20;9;209;3
3305307;São Sebastião do Alto;2018;7;2018m7;Interior;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;16;3
3305406;Sapucaia;2018;7;2018m7;Interior;0;0;0;0;0;6;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;12;14;0;0;0;1;4;1;0;5;0;3;1;3;0;7;2;0;0;0;0;0;0;0;0;2;59;3
3305505;Saquarema;2018;7;2018m7;Interior;1;0;0;0;3;35;9;0;35;1;1;5;1;14;0;0;0;5;0;1;0;0;28;10;1;1;1;3;47;63;0;0;0;7;2;4;2;8;2;8;0;5;0;40;3;0;0;0;0;0;0;1;19;5;284;3
3305554;Seropédica;2018;7;2018m7;Baixada Fluminense;3;0;0;0;4;19;1;2;15;0;1;14;4;20;5;0;0;5;0;0;0;12;61;3;2;3;0;3;21;32;0;2;0;8;1;3;0;4;7;10;3;10;0;23;1;0;0;0;0;0;0;3;30;14;232;3
3305604;Silva Jardim;2018;7;2018m7;Interior;2;0;0;0;2;8;1;2;6;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;6;7;0;0;0;1;3;3;0;5;1;6;2;2;0;5;1;0;0;0;0;0;0;2;0;0;56;3
3305703;Sumidouro;2018;7;2018m7;Interior;0;0;0;0;1;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;0;0;0;0;1;0;1;2;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;29;3
3305752;Tanguá;2018;7;2018m7;Interior;1;0;0;0;6;5;1;0;2;8;2;9;2;6;6;0;0;3;0;0;0;1;37;1;0;2;0;0;5;8;0;0;0;2;0;2;0;2;8;5;2;1;0;4;0;0;0;0;0;0;0;1;15;9;79;3
3305802;Teresópolis;2018;7;2018m7;Interior;1;0;0;1;7;91;10;3;45;1;0;0;0;7;0;0;0;0;0;0;0;0;8;11;0;12;0;4;79;106;0;0;0;37;44;33;5;81;5;43;13;7;0;77;8;0;0;0;0;0;0;2;7;0;652;3
3305901;Trajano de Moraes;2018;7;2018m7;Interior;0;0;0;0;0;2;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;20;3
3306008;Três Rios;2018;7;2018m7;Interior;3;0;0;0;0;43;1;3;7;1;0;1;1;4;0;0;0;0;0;0;0;1;8;1;1;3;0;7;47;59;0;0;0;7;26;21;1;44;1;38;3;10;1;29;2;0;0;0;0;0;0;3;4;1;294;3
3306107;Valença;2018;7;2018m7;Interior;0;0;0;0;0;30;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;0;3;15;22;0;2;0;7;25;13;1;39;0;16;0;15;0;33;2;1;0;0;0;0;0;0;0;0;193;3
3306156;Varre-Sai;2018;7;2018m7;Interior;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;6;0;0;0;0;2;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;3
3306206;Vassouras;2018;7;2018m7;Interior;0;0;0;0;0;5;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;4;0;0;2;0;1;19;22;0;2;0;0;10;3;0;13;0;6;0;5;0;17;1;0;0;0;0;0;0;0;2;0;100;3
3306305;Volta Redonda;2018;7;2018m7;Interior;5;1;0;0;5;73;4;6;36;1;0;6;0;20;0;0;0;11;0;1;0;5;44;26;1;17;1;14;76;135;0;1;0;41;14;31;13;56;14;54;8;24;0;70;4;0;0;0;0;0;0;6;31;6;627;3
3300100;Angra dos Reis;2018;8;2018m8;Interior;12;0;0;7;5;40;4;4;13;6;0;8;8;19;0;0;0;4;0;0;0;7;52;8;1;8;0;1;36;54;0;2;0;16;3;13;2;18;14;27;6;16;1;32;7;3;0;0;0;0;0;19;23;8;397;3
3300159;Aperibé;2018;8;2018m8;Interior;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;7;2;0;8;2;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;24;3
3300209;Araruama;2018;8;2018m8;Interior;5;0;0;0;21;32;5;0;25;4;0;7;3;17;1;0;0;4;0;0;0;5;41;12;1;6;0;6;86;111;0;0;0;25;25;18;8;50;7;38;1;10;0;37;0;0;0;0;0;0;0;5;22;7;508;3
3300225;Areal;2018;8;2018m8;Interior;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;13;3
3300233;Armação dos Búzios;2018;8;2018m8;Interior;0;0;0;3;8;12;2;1;9;0;0;3;0;1;0;0;0;2;0;0;0;2;8;3;0;1;1;3;25;33;0;0;0;7;2;8;3;11;4;19;4;7;0;16;0;0;0;0;0;0;0;3;3;3;161;3
3300258;Arraial do Cabo;2018;8;2018m8;Interior;0;0;0;0;2;8;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;3;0;0;0;5;12;20;0;1;0;4;8;7;0;15;2;13;1;2;0;9;0;0;0;0;0;0;0;0;2;0;106;3
3300308;Barra do Piraí;2018;8;2018m8;Interior;1;0;0;0;3;32;2;0;8;0;0;0;0;0;0;0;0;1;0;0;0;3;4;3;0;4;0;6;20;33;0;0;0;4;12;19;5;35;3;24;3;12;4;43;0;0;0;0;0;0;0;1;1;0;229;3
3300407;Barra Mansa;2018;8;2018m8;Interior;3;0;0;0;7;43;7;1;12;0;2;2;0;2;0;0;0;0;0;0;0;2;8;12;0;8;1;5;61;87;0;0;0;24;7;30;4;40;13;60;8;77;0;35;0;0;0;0;0;0;0;3;2;2;461;3
3300456;Belford Roxo;2018;8;2018m8;Baixada Fluminense;16;0;2;18;17;116;12;1;35;4;3;213;33;196;23;0;0;36;0;1;0;104;613;22;1;17;7;6;53;106;0;5;0;39;2;28;0;30;169;89;18;53;2;97;8;1;0;0;0;0;0;36;255;213;1471;3
3300506;Bom Jardim;2018;8;2018m8;Interior;1;0;0;0;0;4;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;4;0;0;0;5;5;3;2;9;0;4;0;1;0;11;0;0;0;0;0;0;0;1;1;0;55;3
3300605;Bom Jesus do Itabapoana;2018;8;2018m8;Interior;1;0;0;0;2;17;4;1;6;0;0;0;0;2;0;0;0;1;0;0;0;0;3;2;0;0;0;10;18;30;0;0;0;3;5;3;0;8;0;6;1;4;1;35;1;0;0;0;0;0;0;1;3;0;131;3
3300704;Cabo Frio;2018;8;2018m8;Interior;9;0;1;1;3;42;8;2;23;8;1;8;2;43;2;0;0;12;0;0;0;8;84;14;1;13;4;4;67;103;0;2;0;25;7;38;2;47;14;43;29;18;1;51;6;0;0;0;0;0;0;11;57;8;534;3
3300803;Cachoeiras de Macacu;2018;8;2018m8;Interior;1;0;0;0;1;16;1;1;4;3;0;1;0;7;3;0;0;0;0;0;0;3;17;5;0;1;0;2;14;22;0;0;0;7;5;11;0;16;4;20;3;10;0;22;1;0;0;0;0;0;0;1;10;1;155;3
3300902;Cambuci;2018;8;2018m8;Interior;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;3;1;1;0;2;0;2;0;1;1;6;0;0;0;0;0;0;0;0;0;0;36;3
3300936;Carapebus;2018;8;2018m8;Interior;0;0;0;0;0;3;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;2;2;0;0;0;0;1;0;1;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;18;3
3300951;Comendador Levy Gasparian;2018;8;2018m8;Interior;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;15;0;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24;3
3301009;Campos dos Goytacazes;2018;8;2018m8;Interior;15;1;0;0;14;93;19;4;45;7;4;21;3;84;5;0;0;46;0;0;0;22;192;22;5;25;11;25;146;234;0;0;0;85;18;53;17;86;32;178;17;50;13;90;3;0;0;0;0;0;0;16;135;21;1165;3
3301108;Cantagalo;2018;8;2018m8;Interior;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;4;4;0;0;0;5;7;10;1;16;0;8;1;1;0;4;0;0;0;0;0;0;0;0;0;0;50;3
3301157;Cardoso Moreira;2018;8;2018m8;Interior;0;0;0;0;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;7;0;0;0;2;0;3;0;3;0;10;0;1;0;4;0;0;0;1;0;0;0;0;0;0;28;3
3301207;Carmo;2018;8;2018m8;Interior;0;0;0;0;0;12;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;7;9;0;0;0;1;10;1;1;12;0;1;1;2;0;5;0;0;0;0;0;0;0;0;0;0;87;3
3301306;Casimiro de Abreu;2018;8;2018m8;Interior;2;0;0;0;1;4;1;0;2;3;1;1;2;3;0;0;0;1;0;0;0;1;12;1;1;0;0;0;14;16;0;0;0;6;7;2;0;8;1;10;0;3;0;4;1;0;0;0;0;0;0;2;4;1;91;3
3301405;Conceição de Macabu;2018;8;2018m8;Interior;0;0;0;0;0;16;0;0;2;0;1;2;0;0;0;0;0;1;0;0;0;0;4;1;0;0;0;2;0;3;0;0;0;1;4;1;0;4;0;4;2;5;1;9;0;0;0;0;0;0;0;0;1;2;53;3
3301504;Cordeiro;2018;8;2018m8;Interior;0;0;0;0;0;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;11;15;0;4;0;7;6;11;0;16;1;11;3;2;0;9;0;0;0;0;0;0;0;0;0;0;101;3
3301603;Duas Barras;2018;8;2018m8;Interior;0;0;0;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;0;0;0;1;4;1;0;5;0;1;2;0;0;8;0;0;0;0;0;0;0;0;0;0;34;3
3301702;Duque de Caxias;2018;8;2018m8;Baixada Fluminense;27;0;2;11;30;251;33;1;88;23;3;296;45;618;139;0;0;221;0;6;1;114;1466;77;1;76;13;51;185;403;0;3;0;150;2;48;1;51;250;136;35;77;10;206;21;0;1;0;0;0;0;40;978;296;3432;3
3301801;Engenheiro Paulo de Frontin;2018;8;2018m8;Interior;0;0;0;0;0;7;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;8;2;2;11;0;2;0;3;0;4;0;0;0;0;0;0;0;0;0;0;43;3
3301850;Guapimirim;2018;8;2018m8;Baixada Fluminense;4;0;0;0;0;30;6;1;12;4;0;6;0;12;0;0;0;2;0;0;0;4;28;5;0;0;0;2;29;36;0;0;0;6;1;4;1;6;5;10;2;6;0;29;1;0;0;0;0;0;0;4;14;6;177;3
3301876;Iguaba Grande;2018;8;2018m8;Interior;0;0;0;0;0;4;1;0;3;1;0;4;1;3;0;0;0;2;0;0;0;4;15;0;2;3;0;5;28;38;0;1;0;7;1;3;0;4;5;1;0;4;0;6;0;0;0;0;0;0;0;0;5;4;115;3
3301900;Itaboraí;2018;8;2018m8;Interior;5;0;0;9;15;38;3;2;17;5;0;86;23;69;38;0;0;24;0;0;0;36;281;12;0;5;6;13;49;85;0;1;0;26;0;36;0;36;72;57;20;21;2;39;11;0;0;0;0;0;0;14;131;86;754;3
3302007;Itaguaí;2018;8;2018m8;Baixada Fluminense;8;0;0;4;12;33;3;3;17;4;2;30;2;54;6;0;0;22;0;2;0;11;133;3;0;4;3;9;42;61;0;0;0;17;0;5;0;5;35;18;5;25;0;26;2;3;3;0;0;0;0;12;82;30;435;3
3302056;Italva;2018;8;2018m8;Interior;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;8;0;0;0;1;1;2;0;3;0;2;0;3;0;7;0;0;0;0;0;0;0;0;0;0;49;3
3302106;Itaocara;2018;8;2018m8;Interior;0;0;0;0;3;10;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;7;3;4;0;7;0;8;1;0;0;13;2;0;0;0;0;0;0;0;0;0;91;3
3302205;Itaperuna;2018;8;2018m8;Interior;2;0;0;0;0;36;3;1;11;0;0;0;0;0;0;0;0;2;0;0;0;0;2;6;5;1;0;7;19;38;0;1;0;19;29;16;3;47;2;23;0;13;0;41;0;0;0;0;0;0;0;2;2;0;259;3
3302254;Itatiaia;2018;8;2018m8;Interior;2;0;0;0;2;13;3;0;3;0;0;1;0;1;0;0;0;0;0;0;0;1;3;0;1;0;1;2;15;19;0;0;0;3;60;4;2;66;3;16;2;4;1;36;1;0;0;0;0;0;0;2;1;1;201;3
3302270;Japeri;2018;8;2018m8;Baixada Fluminense;3;0;0;2;15;28;8;0;14;4;0;17;2;32;1;0;0;4;0;1;0;24;85;8;0;5;1;3;10;27;0;2;0;4;0;12;1;13;25;14;1;8;0;27;4;0;0;0;0;0;0;5;37;17;291;3
3302304;Laje do Muriaé;2018;8;2018m8;Interior;0;0;0;1;1;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;20;3
3302403;Macaé;2018;8;2018m8;Interior;3;0;0;4;5;76;2;6;21;9;3;19;3;79;4;0;0;21;0;0;0;11;149;10;1;11;4;13;93;132;0;1;0;35;4;32;5;41;24;67;17;19;3;68;7;0;0;0;0;0;0;7;104;19;682;3
3302452;Macuco;2018;8;2018m8;Interior;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;16;3
3302502;Magé;2018;8;2018m8;Baixada Fluminense;5;0;0;0;4;108;7;3;35;2;0;11;4;63;3;0;0;20;0;0;0;28;131;14;5;9;3;14;48;93;0;1;1;24;5;18;2;25;19;31;10;30;6;73;7;0;0;0;0;1;0;5;86;11;699;3
3302601;Mangaratiba;2018;8;2018m8;Interior;1;0;0;0;6;14;0;0;4;0;0;3;0;4;2;0;0;4;0;0;0;2;15;2;0;1;1;1;19;24;0;1;0;6;4;11;1;16;2;12;3;3;0;23;0;0;0;0;0;0;0;1;10;3;172;3
3302700;Maricá;2018;8;2018m8;Grande Niterói;1;0;0;0;1;57;5;3;27;4;4;8;2;30;1;0;0;13;0;0;0;3;65;8;2;6;0;12;52;80;0;0;0;25;9;10;4;23;19;38;5;13;1;36;5;0;0;0;0;0;0;1;44;8;447;3
3302809;Mendes;2018;8;2018m8;Interior;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;9;0;0;0;4;5;2;1;8;0;2;0;6;1;14;0;0;0;0;0;0;0;0;0;0;62;3
3302858;Mesquita;2018;8;2018m8;Baixada Fluminense;2;0;0;7;6;49;6;0;21;3;0;41;5;115;11;0;1;24;0;2;0;17;219;19;0;27;2;9;41;98;0;1;0;20;0;24;1;25;29;30;14;21;5;51;3;0;0;0;0;0;0;9;150;41;681;3
3302908;Miguel Pereira;2018;8;2018m8;Interior;1;0;0;0;1;9;4;2;5;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;2;17;20;0;0;0;3;19;2;3;24;0;5;0;2;0;13;0;0;0;0;0;0;0;1;0;1;101;3
